CONFERENCE,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,FGA,FG_PCT,FG3A,FG3_PCT,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PFD,PLUS_MINUS
West,1610612742,Dallas Mavericks,1629029,Luka Doncic,DAL,24,31,37,33.4,23.6,0.484,10.6,0.378,8.4,0.785,0.8,7.5,8.3,9.4,4,1.4,0.6,1.7,6.3,1.8
West,1610612742,Dallas Mavericks,202693,Markieff Morris,DAL,34,13,9.9,2.8,3.3,0.326,2.1,0.296,0.2,0.5,0.3,1.5,1.8,0.8,0.6,0.3,0.1,0.7,0.4,-3.7
West,1610612742,Dallas Mavericks,1628467,Maxi Kleber,DAL,31,5,18.1,3.4,3.2,0.25,1.8,0.333,2,0.6,0.8,3.4,4.2,2,0.8,0.2,0.2,1.6,1.4,-0.6
West,1610612742,Dallas Mavericks,1641765,Olivier-Maxence Prosper,DAL,21,21,9.2,2.8,2.5,0.34,1.3,0.214,1.1,0.696,0.6,1.4,2,0.7,0.2,0.1,0,0.6,0.7,-1.2
West,1610612742,Dallas Mavericks,1626158,Richaun Holmes,DAL,30,16,10.5,3.4,2.9,0.5,0,0,1.1,0.5,1.6,2.2,3.8,0.5,0.6,0.1,0.4,1.4,0.8,-0.7
West,1610612742,Dallas Mavericks,203552,Seth Curry,DAL,33,25,13.3,5,4.4,0.385,2.5,0.419,0.6,0.875,0.5,1.1,1.6,0.9,0.4,0.6,0.1,0.9,0.7,2.5
West,1610612742,Dallas Mavericks,203501,Tim Hardaway Jr.,DAL,31,31,29,17.5,14.6,0.41,9.1,0.351,2.7,0.867,0.3,3.4,3.7,1.7,0.8,0.4,0,1.3,2.8,0.3
West,1610612743,Denver Nuggets,203932,Aaron Gordon,DEN,28,29,31.7,13.4,10.3,0.53,1.8,0.264,3.3,0.604,2.8,3.9,6.7,3.3,1.4,1,0.6,1.6,3,6.9
West,1610612743,Denver Nuggets,1630296,Braxton Key,DEN,26,9,3.3,0.9,1.1,0.3,0.2,0,0.3,0.667,0.1,0.6,0.7,0.7,0,0.1,0,0.3,0.2,-1.6
West,1610612743,Denver Nuggets,1631128,Christian Braun,DEN,22,35,19.9,8.3,6.6,0.466,1.9,0.4,1.9,0.746,0.7,2.9,3.7,1.8,0.7,0.4,0.4,1.6,1.3,-1.8
West,1610612743,Denver Nuggets,1631221,Collin Gillespie,DEN,24,11,7.9,1.8,1.8,0.4,1.1,0.25,0.1,1,0.1,0.3,0.4,0.7,0.4,0.5,0,0.9,0.3,-1.1
West,1610612743,Denver Nuggets,201599,DeAndre Jordan,DEN,35,14,13.2,4.8,3.3,0.609,0,0,2.2,0.355,2.1,3.2,5.3,1.1,0.9,0.4,0.5,1.6,1.6,-2.2
West,1610612743,Denver Nuggets,1641816,Hunter Tyson,DEN,23,8,2.5,0.3,0.5,0.25,0.4,0,0,0,0,0.6,0.6,0.1,0,0,0,0.6,0,0.4
West,1610612743,Denver Nuggets,1629618,Jalen Pickett,DEN,24,15,6,2.1,1.7,0.44,1.2,0.389,0.1,1,0.1,0.7,0.7,0.7,0.4,0.2,0,0.5,0.1,0
West,1610612743,Denver Nuggets,1627750,Jamal Murray,DEN,26,21,29.7,19.7,15.4,0.469,5.7,0.454,3,0.887,0.6,3.3,3.9,6.2,1.8,0.9,0.8,1.8,2.8,7.2
West,1610612743,Denver Nuggets,1630643,Jay Huff,DEN,26,2,0.8,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
West,1610612743,Denver Nuggets,1631124,Julian Strawther,DEN,21,32,14,6.1,5.8,0.386,3.6,0.325,0.7,0.696,0.1,1.4,1.5,1.1,0.5,0.5,0.2,1.5,0.8,-2.8
West,1610612743,Denver Nuggets,203200,Justin Holiday,DEN,34,19,15.5,4.4,3.3,0.508,2.3,0.465,0,0,0.2,1.3,1.5,1.2,0.3,0.7,0.1,1.3,0.2,2.4
West,1610612743,Denver Nuggets,203484,Kentavious Caldwell-Pope,DEN,30,33,32.1,10,7.8,0.457,3.6,0.415,1.6,0.887,0.5,1.7,2.1,2.7,1,1.4,0.5,2,1.3,8.6
West,1610612743,Denver Nuggets,1629008,Michael Porter Jr.,DEN,25,35,31.2,16.3,13.3,0.47,7.1,0.392,1.3,0.761,1.4,6.2,7.5,1.5,1.1,0.4,0.8,1.9,1.2,7.3
West,1610612743,Denver Nuggets,203999,Nikola Jokic,DEN,28,34,33.4,25.7,17.8,0.559,3.3,0.333,5.8,0.818,3,9.2,12.3,9.1,2.7,1.1,0.9,2.6,5.9,9.2
West,1610612743,Denver Nuggets,1631212,Peyton Watson,DEN,21,33,17.7,6.6,5,0.512,1.8,0.345,1.3,0.651,0.5,2.1,2.6,1.1,0.6,0.5,0.9,1.7,0.9,-0.9
West,1610612743,Denver Nuggets,202704,Reggie Jackson,DEN,33,35,23.8,12.3,10.5,0.47,3.9,0.384,1.4,0.729,0.3,1.9,2.2,4.4,1.5,0.7,0.2,2,1.4,1.3
West,1610612743,Denver Nuggets,1630192,Zeke Nnaji,DEN,22,29,10.4,3.4,2.7,0.474,0.4,0.308,1.2,0.629,1.2,1.1,2.3,0.5,0.7,0.2,0.7,1.6,1.6,-3.8
West,1610612745,Houston Rockets,1628988,Aaron Holiday,HOU,27,29,18.1,7.1,5.9,0.439,3.2,0.413,0.7,0.895,0.3,1.7,2,1.8,0.8,0.5,0.1,1.7,0.8,2.5
West,1610612745,Houston Rockets,1630578,Alperen Sengun,HOU,21,31,31.9,21.3,15.4,0.544,2.2,0.309,5.2,0.728,2.6,6.5,9.1,5.3,2.5,1.1,0.8,3.3,5.1,3.6
West,1610612745,Houston Rockets,1641708,Amen Thompson,HOU,20,12,15.4,5.2,4.5,0.444,1.4,0.176,1.5,0.611,0.8,2.5,3.3,1.8,1,0.7,0.2,1.8,1.3,-0.3
West,1610612745,Houston Rockets,1626246,Boban Marjanovic,HOU,35,4,6.6,2.5,2.8,0.455,0.5,0,0.3,0,0.5,1.8,2.3,1,0,0,0.3,0.8,0.8,-3.8
West,1610612745,Houston Rockets,1641715,Cam Whitmore,HOU,19,8,8.9,6.9,4.9,0.538,2,0.375,1.8,0.5,0.5,1.6,2.1,0.3,0.4,0.4,0.1,0.8,1.1,-2.6
West,1610612745,Houston Rockets,1628415,Dillon Brooks,HOU,27,28,30.9,13.6,10.6,0.476,4.6,0.408,1.9,0.833,0.7,2.8,3.5,1.7,1.7,0.9,0,3.8,1.9,2
West,1610612745,Houston Rockets,1627832,Fred VanVleet,HOU,29,30,37.4,17.4,14.2,0.402,7.6,0.39,3.4,0.874,0.3,3.6,3.9,8.5,1.7,1.1,0.5,1.9,2.9,4.3
West,1610612745,Houston Rockets,1631095,Jabari Smith Jr.,HOU,20,30,30.3,13.5,10.2,0.49,4.4,0.379,2.2,0.821,1.9,6.6,8.5,1.5,1.2,0.6,0.8,3,1.6,1.1
West,1610612745,Houston Rockets,1630256,Jae'Sean Tate,HOU,28,29,18.5,5.2,4.3,0.492,1.6,0.319,0.8,0.682,1,2.5,3.5,1,0.5,0.8,0.2,2.6,1.2,1.8
West,1610612745,Houston Rockets,1630224,Jalen Green,HOU,21,31,30.1,17.5,14.3,0.407,6.2,0.352,4.6,0.804,0.4,4.1,4.5,3.1,2.2,0.6,0.4,1.3,3.5,-0.3
West,1610612745,Houston Rockets,201145,Jeff Green,HOU,37,30,15.5,6.4,3.8,0.548,1.1,0.281,2.4,0.817,0.7,1.4,2.1,0.7,0.7,0.2,0.5,1.4,1.6,1.1
West,1610612745,Houston Rockets,1631257,Jermaine Samuels Jr.,HOU,25,6,6.3,2,1.2,0.714,0.3,0,0.3,1,0.2,1.2,1.3,0.3,0,0.2,0.2,0.5,0.3,-2.2
West,1610612745,Houston Rockets,1629111,Jock Landale,HOU,28,20,8.9,2,2.1,0.357,0.7,0.154,0.5,0.8,1,1,1.9,0.5,0.4,0.3,0.3,1,0.4,0.3
West,1610612745,Houston Rockets,1630207,Nate Hinton,HOU,24,5,5.3,2.4,1.8,0.444,1,0.8,0,0,0.4,0.6,1,0.2,0.2,0,0,1,0,-0.2
West,1610612745,Houston Rockets,1631466,Nate Williams,HOU,24,4,5.4,3.3,2.8,0.545,0.5,0,0.5,0.5,0,0,0,0.5,0,0.3,0,0.5,0.3,-0.5
West,1610612745,Houston Rockets,203493,Reggie Bullock Jr.,HOU,32,13,8.7,2.2,1.9,0.4,1.5,0.368,0.1,1,0.2,1,1.2,0.5,0.2,0.1,0.1,0.5,0.1,-1.3
West,1610612745,Houston Rockets,1631106,Tari Eason,HOU,22,22,21.8,9.8,8.6,0.466,2.3,0.36,1.5,0.636,2.1,4.9,7,1.2,0.9,1.4,0.9,2.3,1.1,4
West,1610612760,Oklahoma City Thunder,1630598,Aaron Wiggins,OKC,24,29,12.1,4.8,3.1,0.582,1.1,0.484,0.9,0.72,0.7,1.7,2.4,0.7,0.6,0.4,0.1,1.1,0.7,1.5
West,1610612760,Oklahoma City Thunder,1630197,Aleksej Pokusevski,OKC,22,7,6.1,0.9,1.6,0.182,1.1,0.125,0.3,0.5,0.3,0.9,1.1,0.7,0.4,0,0.1,0.7,0.1,-3.1
West,1610612760,Oklahoma City Thunder,1641717,Cason Wallace,OKC,20,31,21.8,6.7,5,0.532,2.3,0.431,0.5,0.824,0.5,1.7,2.2,1.5,0.5,0.6,0.5,1.7,0.7,3.1
West,1610612760,Oklahoma City Thunder,1631096,Chet Holmgren,OKC,21,31,29.9,17.7,12,0.543,4.2,0.4,3.6,0.838,1.6,6.1,7.8,2.5,1.8,0.7,2.7,2.7,3.2,6
West,1610612760,Oklahoma City Thunder,202722,Davis Bertans,OKC,31,11,7.5,3.7,2.1,0.391,1.9,0.429,1.4,0.933,0.2,0.7,0.9,0.7,0.1,0.2,0.2,0.9,0.7,2.8
West,1610612760,Oklahoma City Thunder,1630198,Isaiah Joe,OKC,24,31,19.9,9.3,6.9,0.442,5.4,0.422,1.1,0.824,0.2,2.1,2.3,1.1,0.5,0.7,0.4,1.2,1.6,7.1
West,1610612760,Oklahoma City Thunder,1631114,Jalen Williams,OKC,22,28,31.8,18,13.1,0.518,3.2,0.416,3.6,0.851,0.4,3.5,3.9,4,1.7,0.9,0.5,2.6,2.9,4.2
West,1610612760,Oklahoma City Thunder,1631119,Jaylin Williams,OKC,21,26,11.9,3.6,3.2,0.378,2,0.333,0.6,0.933,0.5,2.8,3.3,1.4,0.4,0.3,0.2,1.6,0.8,1.9
West,1610612760,Oklahoma City Thunder,1630581,Josh Giddey,OKC,21,30,25.3,11.8,11.1,0.45,2.6,0.346,1.2,0.8,1.5,4.5,6,4.4,2.5,0.8,0.4,1.4,1.1,3.1
West,1610612760,Oklahoma City Thunder,1629026,Kenrich Williams,OKC,29,21,15.7,5,4,0.494,2,0.465,0.5,0.3,0.6,2,2.7,1.7,0.2,0.6,0.1,1.6,0.7,4
West,1610612760,Oklahoma City Thunder,1641749,Keyontae Johnson,OKC,23,1,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
West,1610612760,Oklahoma City Thunder,1630322,Lindy Waters III,OKC,26,11,6.8,2.9,2.3,0.44,2.2,0.417,0,0,0.1,0.5,0.6,0.5,0,0,0.1,0.5,0,1.6
West,1610612760,Oklahoma City Thunder,1629652,Luguentz Dort,OKC,24,30,28.5,11.1,8,0.465,4.4,0.427,2.2,0.815,1.1,2.8,3.9,1.3,0.9,0.8,0.8,3,2.1,3.3
West,1610612760,Oklahoma City Thunder,1630846,Olivier Sarr,OKC,24,8,8.4,2.5,1.4,0.545,0.6,0.4,1,0.75,0.8,2.5,3.3,0.3,0.3,0,0.6,1.8,0.6,1.1
West,1610612760,Oklahoma City Thunder,1631172,Ousmane Dieng,OKC,20,18,11.2,4.3,3.3,0.458,2.2,0.35,0.7,0.833,0.4,1.2,1.6,0.9,0.3,0.1,0,0.7,0.6,-0.9
West,1610612760,Oklahoma City Thunder,1628983,Shai Gilgeous-Alexander,OKC,25,30,34.7,31.2,20.6,0.546,3.4,0.317,8.4,0.916,0.8,4.8,5.7,6.3,2,2.6,0.8,2.3,6,10
West,1610612760,Oklahoma City Thunder,1630544,Tre Mann,OKC,22,12,8.5,3.2,2.9,0.457,1.3,0.333,0.1,1,0.3,1.2,1.4,1.3,0.7,0.3,0,0.3,0.3,-1.5
West,1610612760,Oklahoma City Thunder,203995,Vasilije Micic,OKC,29,13,12.6,2.7,3.2,0.31,1.9,0.2,0.5,0.667,0.1,0.6,0.7,2.8,0.9,0.4,0.2,1.2,0.4,3.1
West,1610612747,Los Angeles Lakers,1641788,Alex Fudge,LAL,20,4,3.6,1,1.5,0.167,0.5,0,0.5,1,0.5,0,0.5,0,0.3,0,0,0.3,0.3,-5
West,1610612747,Los Angeles Lakers,203076,Anthony Davis,LAL,30,32,35.6,25,17.2,0.551,1,0.375,7.1,0.806,3.3,9,12.3,3.3,2,1.2,2.6,2.6,5.6,1.1
West,1610612747,Los Angeles Lakers,1630559,Austin Reaves,LAL,25,34,29.4,15.1,11,0.477,4.6,0.357,3.4,0.877,1,3.5,4.4,4.9,2.3,0.9,0.1,1.6,3.1,-1.8
West,1610612747,Los Angeles Lakers,1629629,Cam Reddish,LAL,24,27,24.6,6.9,6.2,0.393,2.7,0.297,1.4,0.868,0.6,2,2.7,1.6,0.7,1.3,0.3,1.7,1.2,0.8
West,1610612747,Los Angeles Lakers,1626174,Christian Wood,LAL,28,29,19,6.8,5.1,0.466,2.4,0.329,2,0.614,0.8,4.6,5.4,1,1.2,0.2,0.6,1.5,1.8,0.3
West,1610612747,Los Angeles Lakers,1630658,Colin Castleton,LAL,23,4,7,3,2,0.625,0,0,0.5,1,0.8,1,1.8,0.8,0,0,0,1.3,0.3,-2.5
West,1610612747,Los Angeles Lakers,1626156,D'Angelo Russell,LAL,27,32,29.1,14.8,12,0.466,5.2,0.388,2.1,0.773,0.3,2.7,2.9,6.1,1.8,0.8,0.5,2,2,1.3
West,1610612747,Los Angeles Lakers,1641793,D'Moi Hodge,LAL,25,7,5.9,2,2.1,0.333,1.7,0.25,0.3,0.5,0,0,0,0.7,0.1,0.1,0.1,0.6,0.1,-5
West,1610612747,Los Angeles Lakers,1629216,Gabe Vincent,LAL,27,5,25.5,5.4,6.4,0.375,3.4,0.118,0.4,0.5,0.4,0.6,1,3,0.4,1.2,0,2.4,0.6,-0.4
West,1610612747,Los Angeles Lakers,1641720,Jalen Hood-Schifino,LAL,20,7,9.1,2.6,3.4,0.25,1.3,0.111,1.4,0.5,0.1,0.7,0.9,0.7,0.7,0.3,0.1,1.1,0.7,-5.7
West,1610612747,Los Angeles Lakers,1629020,Jarred Vanderbilt,LAL,24,13,17.8,2.6,3.4,0.341,1.1,0.071,0.3,0.75,1.2,2.8,4.1,0.8,0.3,0.7,0.2,1.9,0.7,-0.3
West,1610612747,Los Angeles Lakers,1629637,Jaxson Hayes,LAL,23,30,10.5,3,1.9,0.655,0.1,0,0.9,0.536,0.5,1.4,1.9,0.3,0.5,0.2,0.3,1.8,1,-1.8
West,1610612747,Los Angeles Lakers,2544,LeBron James,LAL,39,31,34.2,25.4,17.6,0.535,5.5,0.409,5.8,0.749,0.9,6.5,7.4,7.4,3.3,1.4,0.7,1.1,4.3,1.9
West,1610612747,Los Angeles Lakers,1631108,Max Christie,LAL,20,24,17.3,4.7,4.5,0.389,2.2,0.308,0.7,0.75,0.2,2.7,2.8,1,0.8,0.5,0.3,1.4,0.4,-1.2
West,1610612747,Los Angeles Lakers,1641721,Maxwell Lewis,LAL,21,12,4.4,0.3,0.8,0.111,0.3,0.333,0,0,0.1,0.2,0.3,0.3,0.4,0.2,0,0.2,0.1,-2.8
West,1610612747,Los Angeles Lakers,1629060,Rui Hachimura,LAL,25,25,23.5,11.6,9.2,0.485,3,0.368,2,0.76,0.8,2.8,3.6,1.1,0.8,0.7,0.2,1.4,1.5,1.8
West,1610612747,Los Angeles Lakers,1627752,Taurean Prince,LAL,29,32,30.9,10.1,8.3,0.436,5.5,0.401,0.8,0.76,0.3,2.6,2.8,1.8,1,0.9,0.5,2.3,0.8,-0.2
West,1610612758,Sacramento Kings,203458,Alex Len,SAC,30,9,7.6,1.9,1.2,0.636,0.1,0,0.8,0.429,1.3,1.9,3.2,1.1,0.4,0.1,0.7,0.6,0.4,4.8
